reviewId,content,score
3ab09a4a-0abc-4289-b62e-f476b94fd6df,Worst prank happened by subscribingbto netflix and paid from my cr card and then ends up finding that the 4 digit pin is not working even by changing it several times. Sought for help from netflix chat and found that my netflix has been registered at someother country where I have no link and can bot change country in setup and has lost subscription and need to re-register and subscribe again. If the helpline can not help me stream my subscription then whats need for that. Its worst prank ever,1
f3f71d32-c6b5-4368-bc20-11a8221e6272,👎,1
02e777ba-e6cb-4b19-a611-cfe1c5371017,Boa.,5
ca33daa4-9f51-48cf-8ee0-3da18c2e9f79,"Why can't Netflix track a household using device address, why does it have to be the same network? I take a month's vacation and suddenly I need a new account to open Netflix on my phone because I'm on the hotel's Wifi ? That is extremely unfair, I've been a member since 2019 and now you're making me think if I should continue paying a company that doesn't consider the practicality of rules. On top of that there's no option to temporarily add a new member like in the US.",1
12060402-1df6-48bf-a7d2-b3536f13deeb,Its not working properly in nothing phone 2a.,2
335f2e0c-1cf2-4510-8cae-eace824a03db,N/A,4
da9a3002-f3ad-43c8-9f38-da3e3fd5dca6,"Most annoying streaming service ever... I pay 13€ per month to get ad wall on start-up. Here a tip for you Netflix, the more it annoys me the more I want to cancel my subscription. Up to you...",2
c7d06417-3d48-4326-87f0-f85c3fb3d56a,unable to play anything after latest update.,1
7c2e684d-b456-4eb7-a412-4c20643a7242,Good,5
47e3452c-c26d-4935-9b06-ac6a4f24933f,Great,5
643fa19e-4f6d-44c0-b5a1-5973f04b5428,Far better than others in terms of delivering the content and quality....,5
1977759a-dcf9-4f2f-8b96-a6de73a7eaaa,Sabtoh fudu app Pancho subscription le ke v ekk movie ni mili jedi menu dekhni si sabtoh lan app Panchodo Punjabi movies v dal lau app ch isto vdiya castle tv haga va sasta v aa te movie v mil jandi aa,1
29f26602-819f-4d1e-bb3b-fb4ddb3221af,i love this app netflix in a very long years,5
4acc9677-1b1d-4b00-bd1b-b1dde36997f4,Bad application pay done after 7 day application not working,1
c04bd327-99c9-4ad5-abbb-b5f54c812064,👍,5
d52ee81b-cfda-4c7b-8747-4fc24d0db01a,I dont know what happening to Netflix..ask to update now i cant get in to it...im trying for 4 days now..,1
fcd2faab-3820-471e-9c62-658b894c8b11,I have premium account but every time I use the app on my 3 devices it's always asking for household verification. So annoying.,2
5bbb8ac5-88ae-4e33-9d46-4dee187e4da6,boo bhielat na buriccat ka tlga bat mo tinanggal ung 2gether: the series chaka Still together,1
a103078c-9c54-429e-941a-63c175b5115f,Getting really tired of the constant price rises. It been very hard financially at the moment and netflix is becoming very greedy. Also the cost of the other platforms keeps increasing too making it hard to want to stay with netflix. Extremely dissappointed.,1
c113cc0f-b5ec-42e2-ac1d-dcce927f45cd,That's nice and good,5
d8542bfc-9e67-469d-b8ad-e992c5df80a0,Very good,5
2903000b-83d6-4c87-88ba-59f9713337fd,10 Star,5
a22ea3fa-e04d-45c5-883d-a9b945bd6f20,"App no longer works. Tried uninstall, reinstall, force stop, restart phone, etc. Still no dice. Update: got it working thanks to Netflix support articles, but man they really need to make it easier to fix that bug. Rather annoying.",3
4fec2d6b-306b-40a4-9d3a-c56c15c444f8,Sucks. Sometimes the movies stop during playing and exit the apps to the main screen. 👎🏻👎🏻👎🏻👎🏻👎🏻,1
8298d5bf-bf0a-44e8-b909-cde179e37ad7,I pay the premium subscription and the stream quality on my galaxy S21 is limited to SD and HDR is not enabled for absolutely no reason.,1
df853df8-0d8e-44f2-b3e0-598014956574,Is app is so good,5
ddcd648e-2963-4c67-87f7-09793e8d1d49,Great,5
9b4291b9-01e5-4742-9eb2-f2204d656d7b,"The app is not working. It just dont start, is only showing the logo, its been for 3 days now.",1
3bc864a6-0b85-4b86-97c5-5f84f212637d,So I'm logged in as adiffrent account so I uninstall it and I open to log into my own but I am stuck in the same account so I don't know what to do and I am stuck but a good app so that is why I rate it a 3 because I was literally priuem so a 3 is what I have to give 😅,3
ffff6621-84d6-43b5-b1eb-72254ff453dc,Won't play on the mobile app anymore,1
858daaf5-365b-4904-bc8d-0019650d7082,I am going to the FTC about this one. So when in a different country your basic service will not work. I am connected to the World Wide Web (WWW). You obviously know it's me because you know my device and know where I am. Why should that change anything.,2
1df8244c-4ffa-49dd-84b5-5708dc64eaa9,Good,5
c48c005f-5231-44e4-b111-73ca26c8caae,"I know this app is so fun to watch,because I don't have to watch TV anymore",5
4944e6cc-23e5-4378-8054-5995990a3320,Sab series Hindi dub mein Lao na kya such series Hindi Mai hai kuch nahi ?,1
ccafc944-cf71-4deb-ba19-1fb49107d24d,Love it,5
23f2fca6-128b-421f-b3c0-6339f9a269bd,Why also need money,1
b13442ef-aef7-45c5-8be5-0a28befee8e9,"It's all good, unless you come across a movie with a bad voice over job. Then that's a drag, but, some times it's still good enough to watch.",5
a226c5a1-b38a-4567-8f9d-b4030e71da59,Can not download,5
2463fb86-f86b-4e62-9b30-8d457e13014c,Best app,5
3e515003-3da7-4821-b984-cb7430e7f3fe,"I payed for 1 month and but mistakenly cancelled it, my account is on hold now ive to pay again and not getting refund. Worst app",1
9923a38a-6b61-4488-85b1-0cac3e0c81f1,❤️❤️❤️❤️❤️,5
cf8940d4-e85b-4d67-8e41-8fa676591826,Good,1
de222b2e-8d0f-44c0-82fe-5a3d442d6a4f,I like and Apps as well,5
09e773ab-c770-41e8-85a9-adaa4d279dae,"No longer able to watch shows outside of the house because I'm ""not part of the household"". What is the point of an app on your phone that you can't use outside your own home?",1
d229dd9a-d031-46c2-8a03-ae5573658ed0,I can't watch movie to my 3 device subscription scammer 👎,1
994ca1e1-2495-4bc8-8ca4-5d957c89b1e5,Good,5
d7182295-d204-48f7-b19b-d4e4dcc7e4e6,"Suddenly netflix said my device isnt part of household for some unknown reason why. My family and i try to reconnect my devices but still cannot. We dont know why the sudden change. Before this, everything was okay.",1
7fe77c93-5c13-42a2-8a4b-e2cb7272db20,The video stops sometimes and audio continues. And sometimes it skips ahead automatically. Please fix it thanks. The issue is still the same.,4
275601a0-bb75-4747-af6a-91591e96ec37,love it,5
59220b8a-bf45-4268-84fb-0139b60b8374,Worst service,1
c8e1f551-d1a1-4080-9d73-3262b23b92d8,Sigma Or not to sigma,5
d744adf0-1503-4511-b611-f8fda37f5710,I'm very upset with Netflix why I canceled my membership and uninstalled my well they took a payment out today anyways. I emailed them I did what I suppose to do. I want my money back because I can't even watch Netflix I'm not happy you people are wrong,1
9bf2a355-9c84-4743-87cf-1a6d94ff7efb,I love this app,5
d8af3476-07a0-4c5f-ab2f-04ea50506629,Fun,5
8074f5aa-87fb-41b0-a099-fddb06238869,It's crashing always unable to open in phone. And in tv also always send 500 to 125 error,1
a30a005d-d03c-4f57-914c-0aa09fe56ce6,Good app,5
156664af-0175-4137-ad62-88ebd2afb6b5,Good,5
6377e73b-ed30-49b6-aaed-c5fc428d5f21,Works on my phone but tells me my tv isn't part of my network despite being on the same wifi. Canceling immediately. I hate you I hope you rot in hell next to quibi.,1
591cbb8f-0338-4531-a14d-90ee5c60b8bf,Excellent thanks,5
ddd132ed-0db6-47da-9b8a-8aa2ce3e8308,Everyone tells that Netflix is the best app for watching movies and all but my recommendation is to say that in my Netflix have a problem in many mobiles it shows black screen with sound and subtitles I please you to accept my humble request and make it 👍,1
8c8b299e-3e80-4809-859b-1afa439e23df,"The quality of content on Netflix has been gradually getting worse over the past few years, with focus on increasingly poor original content (that will inevitably be cancelled after 2 seasons). The move to an ad based basic plan was bad enough, but the fact that the basic plan no longer supports streaming to a Chromecast is the last straw. After being a member for 11 years I've cancelled my subscription and I'm not coming back.",1
67677d4e-3676-4308-b8cb-0f7b6f4c0d7c,Good,4
c85377f5-b49f-4d5a-afa5-00916d4b209e,"Netflix as always been a good app for me until now, movies will go black while playing with only subtitles being visible and this as happened multiple times now. The last time, I had to clear storage, delete the app, download again and waited several hours for it to get back to normal. Just few days after that, it's back again, downloaded movies, streamed movies all showing nothing but plain black with only subtitles visible. I'll be paying for another month without watching again! 🥲 HELP!!!!!",4
fb358974-5ea9-45f9-8c79-8fc39d75a671,I am using xiaomi 13t pro and no matter how many times I reinstall the app can't watch anything. It always gives me error 5.10,1
10086938-618b-4995-b0d1-2613ee274ab2,The lucifer,5
c452f2e5-3da4-4fdf-ab14-c99e49708b1a,Exceptional ❤️,4
61649269-80b7-4b79-9627-3bffa6036eb3,It's bad experience 😭 My id is not login 🙏 I some requests but my id not log in ان تے چڑھو,1
b4851d32-092d-497c-8909-29014adc9621,"can no longer open the app on android after the most recent update. I have uninstalled and reinstalled several times, but the same issue. Paying for a service I can't use",1
6fcda45d-17c4-4b95-9a18-5a94237859b7,"Worst streaming platform ever, I don't even want to give it a single star. I purchased a plan for a month but now just after a week they are saying I didn't received the payment?? Is this a joke to you? If you didn't receive the payment then why the hell you made my account in first place and now if I cancel my membership then I won't get my money back",1
689fac86-1290-4aed-932f-9ff016891a64,Gays,1
76a28421-29fc-4960-8d36-1f5e981cfc18,"Library and quality of the content is good. That 5.1 audio is great! BUT the device management is annoying. Why does devices added to household keep getting logged out? There should be an option to lock devices to household. Temporary viewers must be auth thru code/otp. That should NOT log out the existing household devices, irrespective of the region of login.",3
b3708f83-bf1c-4516-baf3-11bdb35bdb81,Terrible,1
f1732030-6d9a-40ca-bbbb-bd01d15393e2,It's the best... Ig@_.k.l.b,4
b940f6b9-5b8a-4662-bb17-07ace87584f6,Can't open on my phone. How can I fix it?,3
5dea5416-429a-49cd-bac7-1de0e2db3f4e,Best Movie Plug,5
7a11eca0-7127-466a-91be-8553acbc7784,I whole world don't download netfilx because they are asking for goggle password my password is correct then also the are telling that password is incorrect so it is a humble request to not download netfilx,1
9aa5348e-de51-497d-8ed4-54a65ff9e4cf,Keeps updating netflix household. Stoopid app,1
57903ca4-7f03-41e9-abc0-65688eeba7ff,Nice one and follow the instructions,5
55cce62a-39b5-4b5e-9d43-05c883b3968b,"How to lose people, WELL DONE NETFLIX ON BEING SO GREEDY!! Get rid of the package people liked to a lower priced package with ads at a cost of £4.99 or get the ne to package up with no ads for £10.99. The only good thing about Netflix was it was affordable at £7.99 for the lowest package, now I can't watch anything I have previously watched. I think I'll be deleting Netflix, I'd rather pay to have a better package on Disney+ thanks. How to upset people and lose money.",2
a51ebe9b-87ca-4e59-88a0-897d9aa40d0f,X >⁠.⁠<mm no,2
1c94cb48-9d83-49f0-8f9a-90bbaffb56d7,Amazing I'm in love,5
a9d7b707-b99e-4ead-992e-472015379548,It's good to see the movie of Netflix,5
4f942101-94df-4037-af28-20c87378072e,Games?,1
481e6c12-b3b0-4fa6-9822-b197a5a62674,"It will be very helpful if we can speed up the play time. Like 1.25x, 1.5x, 1.75x, 2x. It takes alot of time to watch a movie or series. Kindly help on it. Since many other platforms have this feature and Netflix doesn't.",2
3e0f3417-71e0-48a3-8e03-707eb05790d5,"I saw a review saying there's an issue with the brightness, THERE ISNT. Netflix does make the video brighter automatically, but there's a slider on the right that you can use to adjust the brightness easily. I missed it at first because it blends so well with the overlay, but it's there and works fine. trying to change your phones brightness while watching a video doesn't work, it's locked, so use netflixs brightness slider instead!",4
257c3de4-0f91-432b-ae48-81eb69101e22,Nice,5
3dd354c0-75b7-4b59-9fd4-821dd2cd8803,Very Good App,5
db1122d5-8400-4a3c-90d7-5e714a53a226,A very good app but it would be nice if there's a way of letting people know before you renew their plan most people forget to cancel their plan. Not nice,4
af1c87eb-47c1-4256-a282-f72991800ac4,"Never adds popular shows, keeps making trash ones. And for some reason i bought the 10€ subscription but i pay 13€ every month. Huge scam",2
c6d5d8dc-03b3-47a6-a28c-b57207976b0c,Nice,5
d41b2299-d081-479a-8aa1-740884fa8721,Okk,4
2bae61d7-6913-40f1-8c72-ce9107bf733a,I think Netflix should free their subscription its so much I really want to watch shows in it but its expensive.,5
183c6c62-c37f-49de-b5a8-13da72568de6,"I CAN'T WATCH NETFLIX ON MY PHONE BECAUSE IT SAYS ""YOUR DEVICE ISN'T PART OF THE NETFLIX HOUSEHOLD FOR THIS ACCOUNT"" LIKE WHAT DOES THAT EVEN MEAN???????????????? I HAVE NEVER EXPERIENCED THIS BEFORE, BUT NOW THIS SHOULD BE FIXED BECAUSE IT IS GETTING ON MY NERVES.",1
6f73202d-5e5e-4ac6-bf8b-13fe5e20531f,good,5
80e1d215-4235-4341-b6b6-a638744720ab,♥️,5
9bf0f8a6-919a-464e-8cba-d9ce8398c20b,JUST BORING,1
85a94a85-5365-43a7-9a3b-ad913b2e0f5a,Its Just Well AMAZING i can watch even old stuff it keeps stuff alive the movies are great and the feedback is awsome the best part is there's no ads to interrupt you while your watching.,5
9741b9e6-5d93-4fcf-8227-257d84a38dca,"Get it together Netflix! Quickly turning into the last resort app to use, and will be the first to go. All the buffering, sign in issues and resetting issues are DAILY",2
2a30e7e5-3398-405e-8d95-1ab5b29d1836,Fine!,4
763ec8fc-8fb1-4e02-acc3-95b2c58427cb,I love this app,5
afe5d991-e7ae-44b0-af1f-b7b555c122cc,Love it!!,5
cab3d638-2f68-4e69-bf32-65e2aa3812f7,"5,10 error 9 out of 10 times.",1
4835f723-f022-4807-a803-1f8d4565dbff,It is useful,2
dfde8fbb-cb72-4702-b23c-4cd507315d2a,"Picture quality detoriting when ever I tried to watch a movie or series after a moment it started to distort, picture pixels are not supporting please check",3
238b0476-6bfe-4775-8a6d-3ec8acecb241,Is very cool to wach in but other movie or series where not there and if they say available in june 8 it will be released in june 9,4
ffac70bd-168a-40b3-836f-2cd4c8ee2c41,"Having some tech issues! The app keeps saying that my phone isn't part of my household...the phone I set up the account on and have watched on for 2 years. I un-installed the app, changed my password and verified my device. Need some customer assistance ASAP!",2
e038935c-9e5a-4a96-ad3e-0b4ddfbd617e,Awesome,5
0371c875-e2d1-4bfe-b5bf-4b5da50c0738,Very good,5
d19dde2c-8660-40dd-82d7-fab4ef6eb98e,"The service keeps getting worse and worst more limiting Less devices, unable to cast on your TV from your phone.",1
abcc6b33-b608-4eb1-a63d-ed677c41c7f4,Please decerese the rate,5
a2419204-bc51-4c4e-84a8-a97ccf70479f,giid,4
1be668be-ed4d-4459-82c5-e3385d0ba38d,"Prices keep going up. Media selection keeps getting worse. Now, they're pushing mobile games on their users with no way to hide them (try rating a game as ""Not for me."" It still shows up at the front of the list).",1
20eac895-6f40-4512-a8aa-701beb09b694,Nadege,5
88512e9a-e493-496e-8102-bdf56005f9d0,"Your extra member activation is so annoying, always popping up, hopefully you address this .",1
440cde8d-9557-4e3a-82ff-3c4d3a962514,"App is fine, but with 2 current issues. 1st: how is there absolutely no option to switch which is the main profile? I took over an account & now I can't delete the old account holders profile. Netflix tech support told me to rename it (don't want their recommendations/viewing history) or delete my account which I've had for 12 years to start a new one. 2nd: the app freezes & then crashes frequently on Roku TVs.",3
0e3a3e90-00f6-4245-af49-39373d8167b4,I do not like netflix they had some horrible shows on it.,1
d16ce576-9178-45ed-a799-223c37492cfa,"Lag on my TV, smooth on my phone screen.",3
00a3e171-556f-468d-adfc-0297fedde4fc,Interesting app,5
f4eca651-2e25-49e4-9526-beb5eade73f5,مصر,5
a426b643-ab07-499e-805c-2a672b16da33,Good,4
6dee2479-52b1-442d-ac17-3794f8c2a243,Hardly few kdramas and movies are available and most of them are in premium. 🙌.,2
2e8bf2ef-ba50-44cb-ad8c-9f370876c219,Not worth it at all,1
6036fafe-12ba-488a-b0d8-79d76934417d,"If this service didn't come with my phone bundle free I would never pay for it. It's the antithesis of a streaming platform. The whole point is to be able to stream movies and shows from wherever you are. Yet If I'm in a different location connected to a different IP address the Netflix Gestapo activates and shuts you down. Yes you can always re- sign in. Verify your I use and pswd, but making your customer jump through hoops to get the services they paid for is def of terrible customer serv.",1
b1e5353e-4e7b-4d0a-bdc0-9a919178b0c5,Good..,4
4e25d08f-ede2-49f7-80c5-ae02cac09f91,Seriously still waiting on records of Ragnarok season 3 what the hell people come in just make season 3 already!!!,1
23bc6b32-b7f0-46b4-96cf-2bd18113020a,"Can you put ""manage my device"" feature that can set password for certain device and not on the other device? Profile lock is also across all device, can you atleast set this on a per device basis?",3
7ef2d4dd-660d-4d92-831e-de28cdf9fe9b,No voy a pagar un plan mas caro para poder hacer cast,1
11365fe3-f3ce-4b4c-beab-05646c0d7381,ahhhh,5
ce4eda61-eb0c-4574-990a-58e793e2358c,"Netflix is borderline unusable now. It is constantly forcing my devices to sign out and saying they are not part of ""the Netflix household"" for my account.",1
ec4da045-eff5-4562-b77d-7ba034313a45,Won't let me. Sign in on my phone. Say wrong. Password. Which it is not. Because I can log in just fine on my. Laptop,2
5bb5a71f-dbf5-42a2-9a59-16f62f25d026,"That's good, this app is so nice for all adult generation ❤",5
2007b8f4-0f4c-49d7-84f5-b1bae9e5a503,Why does it not open my Internet is 100% stable but it refuses to open and it's getting on my nerves like I can't do anything please get this big check out,1
c9d04575-63be-4c87-9b0f-e87cbe84645b,Thanks great job 👍👌,4
cf3af82c-2768-4c0a-b1f7-1110dd25025f,"I've been a netflix customer for over a decade, since it was around 5 bucks a month. With the elimination of the basic plan, I decided to try the ad supported version. First thing I tried to watch is the Walking Dead. Come to learn that this isn't available on ad-supported plans. Called customer service to inquire of any potential loyalty offers. They came up with a wholly disappointing 50% off of One Month of the $16.49 standard plan. Thanks, no. Cancelled and requested a refund. Ugh.",1
a73d7537-a926-4016-a174-f6c0c85e88b9,Can't even log in to watch anything. Tried resending verification code 10 times then when I finally got it the app asked me to verify phone number and won't send me the code to the number I put in. Atleast it saved me from paying for the overpriced garbage.,1
a870f477-a4c0-4a9f-8590-a5d0d78f9456,"I'm not paying $23 a month for 4 devices that cannot be used on different wifi. If I pay for 4 devices, I should be able to use them wherever whenever. While the competition in streaming services is getting fierce, Netflix is out here playing stupid games and driving their customers to other streaming platforms by being so greedy and incompetent.",1
8c6f44f1-7d32-4537-b7a5-c8bb09756e25,Yet another increase in package prices? How about you fix these pesky errors that force us to restart the app instead for one? Failed to download content for travels yesterday. This never happened in the past. Quality just keeps deteriorating. We used to love Netflix. Not so much anymore. Enough is enough. Subscription canceled. 💔,2
ca3be551-65a3-44b2-a8ef-ee56d9e7e94c,Does not work.,1
ea39bf73-1c94-4d52-976c-497397fb239e,Nice,1
d6d1ed22-63f1-4765-876a-f4022e27243c,Excellent,5
bdc70da0-4f9f-4c77-a33f-1e1959275466,Best app for OTT 👌🏻,5
ac68977f-783a-4f36-8ceb-fb5ed51a21f5,Best,5
b60be5e6-a531-4b7c-9654-7bcbc503cfef,"X d x ,s4d x xxsx аа4. С. А с, x z xcx x. Z,Zelda x s x. xddxxxcx в,с с , s",4
c32f93be-f13f-4e0e-b3da-953a80ea968b,Good,5
ab469866-0e65-45c5-a697-7a34b25f6c00,Can't watch movies at nigth once it is 10pm so frustrating,1
b1dc6394-0914-4bc6-8a9d-590e0fe087ec,"Glitch, I was watching coming up programs and my screen goes off into a white and grain screen. Keeps happening",1
b7c7cd16-b46b-4154-9603-4d86b477805e,It is a bit hard to sign up but ok,5
d5a71fc0-5b66-457e-a912-14bcc5dee008,It's great but the background music is little bit low! So this is a nice app👍🏻,3
7fb84f9f-6cdb-44c3-8fe5-3a51521942ca,I give it a 2 because they are removing my favorite movie called ❤️Annie❤️,2
5ce54906-9e22-498b-8e27-5a01d3434781,"Netflix kinda sucks now that they're not the only game in streaming anymore. Originals are rarely good, and shows my kids like to repeat-watch keep getting removed from the platform. Price kept creeping up, too, so we're out.",1
ffab3425-4d9e-4854-9bb8-2b251b9e3da3,I feel very frustrated i have been trying to create an account with Netflix i will put my Gmail acc and password that i have been using to do other things they will tell me incorrect password i even had to go and create a second email acc they are still saying incorrect password i just feel very bad right now🤦🏼‍♀️🤦🏼‍♀️🤦🏼‍♀️🤦🏼‍♀️🤦🏼‍♀️,1
4754f6e9-7017-49f0-b208-580d51545867,"ACCESS DENY! Dear Team,  I have encounter a serious issue as I can't login with my account . Please I desperately need you vital assistance.",5
0f104b9b-bab7-4aa6-bf53-1f094421eeec,Loading video issue of Netflix in tecno camon 20 very disappointed,1
bea6ca79-643c-4c96-bb87-f735dee49a77,Pay for a subscription just to get ads the audacity.,1
b2a0c76e-9443-4fd5-9496-4122363f86ab,"Exelent and entertaining app,,,,,",5
13aec09c-6f5d-4062-852a-ed6edb9cb3be,Iove it,3
1f6ff01b-5d0b-4c3e-a80e-3e11c47c8c7d,"New TV is good enough, but my phone isn't part of the family? Ridiculous.",1
7a2a52db-ff1d-4a41-a149-32847378b730,Good,5
9b41b6fc-1294-4f32-85fe-c9faa183083e,"Nice app,but it keeps logging me out and when I try to log back in, it tells me wrong password, please fix up",1
97a965ec-136d-424e-bb12-332eae9da71e,Well it takes away all the nice movies and bring us some boring things as if I we or I want to watch them,3
52b1ac2b-6c78-4eb3-b694-ffb4f0a290c2,Love it,5
a170593f-64bc-44a7-907a-1f2bdd71309a,Always ends in device failure,3
443013b9-dab6-4540-a61d-00673cc69271,Not good,2
3cec524f-3731-405c-82b7-f02250fce335,This app is very amazing you can see your,5
34e5ebae-e968-475a-a577-fea38e46d64f,Good,5
bf979ed9-3e9f-456c-a184-061327cd70c7,مش بيفتح,1
4555acf7-e416-4f72-b83b-714a2fa113f2,"It's the best app for movies, TV shows, and documentaries, and I love how it introduces games for your tablets and cells. I wish it could broadcast live soccer games as well as more content from at least the USA if not everything in the western, central, and southern hemisphere. All one United in one great app for us to see. I know if that happened there would be no competition",5
9b4fef38-4bf7-4a69-9029-872706faa79c,"Netflix.. I love this app....so beautiful ❤️❤️❤️.. I love Netflix company.....so super duper.....All are movies of different styles.. I love Hollywood.....i... Love k drama.s..c drama j daram...all.. loveti....i really really....like u Netflix company....❤️❤️❤️❤️💜💜💜🫰💜🫰💜🫰💜🫰💜🫰.... There is just one problem, not all movies are in Hindi and that's how I have become a big fan of Netflix।। Love 💕💕😘 you..end.. .. love you..BTS..💕🫰💜🫰.. THANK YOU VERY MUCH.. NETFLIX 💜 COMPANY 🫰💕",5
f5155514-7c34-49eb-b25d-49fc51c2d3ef,This app is great every night it's Netflix and chill❤️🔥.,5
245fff19-62d5-47aa-9c7f-acf471ac0401,Still many bollywood movies aren't available 🥲,4
f938d6a4-706c-4d0d-ac6d-e013b3484633,"THIEF'S, I was getting billed through Sky, and then my package ended. When my subscription ended and I tried to sign on the screen prompted that I choose a package and it had my details because it is the same email address. I chose the £4.99 pack but then they charge me £10.99 because they said the system automatically reverts to the previous partner package. There is no sign or other correspondence to let you know and give you an option to continue. Netflix agent understands this but no refund",1
be379777-8205-49de-8c7a-41c06b8505dd,Very bad app i am so disappointed,1
890ce7c6-fe87-49c4-91c7-f6c4fbaef31f,Netflix can we pls get more one piece seoson in south afrika,5
124b7a6f-4d3b-4773-90d6-351b8361f905,every time I open Netflix vedio won't play untill you restart your phone bad bad exp form one best ott,1
68f22f27-5c43-4911-80d7-7da382d9bfe1,Suddenly getting 'device failure' and 'unable to connect to Netflix' on my android phone.,3
5c256b93-6252-4ad5-90c7-466a6a9ec353,you have to make so much accounts,5
cd6300e8-caae-4e69-a2df-69f20c5c64dc,So i dont know what update you guys did but recently on my foldable phone when i watch on bigger inner screen the video freezes as soon as i skip or pause/play. Other streaming services work just fine its just with Netflix since 2/3 days. Please solve this issues asap,2
ff9fdb89-e3cf-45c9-a08f-dbc514b2781c,"Not sure why the description states you can watch on any device, because you cannot do so, regardless if the device is owned by the Netflix account holder. So thankful to go to Hulu and other streaming sites that are immensely easier to use, I no longer will be subscribed to Netflix anymore.",1
bc256bc9-60c2-497e-bae7-72eba5688be8,I think I don't have any thing to add from this app even it's really great,4
732299cb-0398-4fa1-9f1f-d9dc39e6c94c,I wonder how many customers you've lost due to you putting ads in.,1
e9121ccb-2977-422b-b5e4-808cd9e884a4,Best,3
fb1339ad-5812-4dec-9586-d059f9c65a09,Bokang Khoaripe,5
f94a2f21-9ff7-4b0d-93e9-ec8eed692b63,ไปแก้ปัญหาให้ดีก่อนค่ะอีควาย เอาแต่จะแดกเงิน ห่วย,1
b2819dfe-c1fb-42a2-904d-7e6435dc94a8,Excelent keep it,5
c63bc51b-9bae-4a65-9d0e-564d05a28696,They should increase the amount of people on the account to how many people can watch,5
28b65016-21d6-4574-bae6-0e11faee0374,👍👍👍✌,2
9ec01ec6-0b4d-48b5-b9d0-1b00e28d8ae9,Is Netflix ko 1 star is liye de Raha hu kyo ki zero ka option nahi a raha hai. Maine month ka recharge karaya is Netflix se 199 rupees debit huye thik aur iska month dekh 22 may 2024 se 7 June 2024 ko recharge khatam ho gaya month wala batao ab iska ye konsa month hai bhai mujhe to bhot gussa a raha hai galti kardi ispe I'd bana kar khabhi use na karna koi bhi,1
924f634d-7103-467e-b116-29307ba9a7f0,"Dont use this app, while doing payment for subscription it takes payment twice",1
5597bcd1-3af3-450f-ba4d-8e595b300968,servives are trash i cant get in touch with an agent they wont even send the goddamn otp,1
2817980c-9d0d-4a6f-b993-f50a479b79de,The subtitles are not working on my phone. The option is on and it works on my TV but they don't show up on my phone. Quite irritating.,3
946bf05e-9b08-4025-b105-09ae66fe3fa2,Good,5
67f5fe71-5d17-4bad-a363-65e7c0ae1345,I used to really enjoy watching videos on the train. Now I stare at a white rectangle and it's not nearly as entertaining. I will be cancelling my subscription soon.,1
edc8bf6f-d381-4298-bd42-6187054edd25,"Canceled my subscription due to my finances in April, and still had to pay it June?!",1
90706967-d92a-42aa-9856-bdbb9a46e6c9,ditching the platform due to the recent changes in the household account sharing. imagine working on a separate place faraway from your family so you need to have that code for the 'watch temporarily' feature lol.,2
e306da4e-a68d-4736-b370-f659be69e2e7,"Love it, but a little boring :')))",4
11e554fa-674f-41c1-9bbe-d1f03b366dee,"Netflix is exceptional, always a lovely 💖 Experience",4
c02ef17e-c728-405b-9b65-127873baeb4a,Wonder full,5
31aa165e-d34b-44f3-9495-0be5feab4115,Suddenly I can't turn off subtitles,2
280d0de8-7884-4fd3-ac94-7bba78391a6d,Op,5
6d3a61b6-c6f7-4efe-bed2-e80b2c70dd5c,Divel party,1
cda267ce-5b4d-4911-9321-e1e8bda92cfa,Awwwh,1
200d48d3-55b1-44e7-9424-ef4361139cc1,"it is really a real pain when you have reinstall or miss a payment coz after reactivation again getting all the devices to play in 4K (Ultra HD) is so difficult resulting in reinstalling the app again, clearing cache nothing work, talking to online help desk. for a app that charge so much the steps of logging in should be easier & all whatever settings that was set up & save in the Netflix browser website should be the same across all the accounts or devices. it's real disappointment!!!!!",1
fedf9cff-2f81-45c3-be52-9d5507dc4237,Stop making mobile games happen. It's not going to happen,1
01249182-ba1f-48c2-ae3c-d99a71abf1ae,"NO Fresh content, Maximum Not available in Hindi. Subscribeing Netflix is west of money. I will never ever subscribe.",1
08802452-a491-4d33-b9db-d179af52cba6,Jaa,5
c35851fd-88cd-4fd0-992c-346bcdf4ccf0,"Was pleasantly surprised when they gave the option to pay a reduced price for ads and didn't force ads or to pay more for ad free. Then they dropped a bomb and forced the lower price with ads onto customers or pay even more to continue without which seriously ruined their reputation with me. Bad, bad move",2
9c83ae1c-464b-4808-a03c-2f5192a86f04,"I just paid and re-subscribe my netflix and cant sign in because of household issue. If this problem came from illegal subscriber, then you guys should find another solution. You just make us, the people who subscribe you legally become miserable. The confirmation link isn't working. Please, just solve this problem.",1
f19b4a91-a52b-4541-8493-8bace89bf7b6,Not opening stuck in the beginning,1
dbcdf0de-a2c2-4bc5-80cf-617d8e3eb9f0,I can't find many moveis,1
a0cae748-9d84-4a31-807d-5b45575eae3e,"Dear Netflix developers App is getting crash while logging out frm all the signed in devices, kindly fix the bug and release a bug free app.",3
c8e69c3f-456a-466a-b975-e549bb35130e,Love it,5
156ae870-1dd7-4da5-aba8-37ba03571bff,Its great in all. But the vast selection of anime netflix has only has a few English dubs. I cant understand a bit and i read very slowly so i have to pause each time i need to. And its really annoying to know that netflix only has a few selection of anime english dub.,2
